 2020-01-06 09:54:29 INFO: initializing ciphers... aes-256-cfb
 2020-01-06 09:57:02 INFO: current server connection: 292
 2020-01-06 09:57:02 INFO: connect to 50.126.178.6:60738
 2020-01-06 09:57:02 INFO: current server connection: 291
 2020-01-06 09:57:02 INFO: current server connection: 290
 2020-01-06 09:57:02 INFO: current server connection: 289
 2020-01-06 09:57:02 INFO: current server connection: 288
 2020-01-06 09:57:02 INFO: current server connection: 287
 2020-01-06 09:57:02 INFO: current server connection: 286
 2020-01-06 09:57:02 INFO: current server connection: 285
 2020-01-06 09:57:02 INFO: current server connection: 284
 2020-01-06 09:57:02 INFO: current server connection: 283
 2020-01-06 09:57:02 INFO: current server connection: 282
 2020-01-06 09:57:02 INFO: current server connection: 281
 2020-01-06 09:57:02 INFO: current server connection: 280
 2020-01-06 09:57:02 INFO: current server connection: 279
 2020-01-06 09:57:02 INFO: current server connection: 278
 2020-01-06 09:57:02 INFO: current server connection: 277
 2020-01-06 09:57:02 INFO: current server connection: 276
 2020-01-06 09:57:02 INFO: current server connection: 275
 2020-01-06 09:57:02 INFO: current server connection: 274
 2020-01-06 09:57:02 INFO: current server connection: 273
 2020-01-06 09:57:02 INFO: connect to 90.94.119.226:60249
 2020-01-06 09:57:02 INFO: current server connection: 272
 2020-01-06 09:57:02 INFO: current server connection: 271
 2020-01-06 09:57:02 INFO: current server connection: 270
 2020-01-06 09:57:02 INFO: connect to 115.166.20.89:26516
 2020-01-06 09:57:02 INFO: current server connection: 269
 2020-01-06 09:57:02 INFO: current server connection: 268
 2020-01-06 09:57:02 INFO: current server connection: 267
 2020-01-06 09:57:02 INFO: current server connection: 266
 2020-01-06 09:57:02 INFO: current server connection: 265
 2020-01-06 09:57:02 INFO: current server connection: 264
 2020-01-06 09:57:02 INFO: current server connection: 263
 2020-01-06 09:57:02 INFO: current server connection: 262
 2020-01-06 09:57:02 INFO: current server connection: 261
 2020-01-06 09:57:02 INFO: connect to 195.198.25.68:1750
 2020-01-06 09:57:02 INFO: current server connection: 260
 2020-01-06 09:57:02 INFO: connect to 233.176.51.118:38260
 2020-01-06 09:57:02 INFO: current remote connection: 105
 2020-01-06 09:57:02 INFO: current server connection: 259
 2020-01-06 09:57:02 INFO: current server connection: 258
 2020-01-06 09:57:02 INFO: current server connection: 257
 2020-01-06 09:57:02 INFO: current server connection: 256
 2020-01-06 09:57:02 INFO: current server connection: 255
 2020-01-06 09:57:02 INFO: current server connection: 254
 2020-01-06 09:57:02 INFO: current server connection: 253
 2020-01-06 09:57:02 INFO: current  2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: connect: Network is unreachable
 2020-01-06 09:57:02 ERROR: connect error
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: connect: Network is unreachable
 2020-01-06 09:57:02 ERROR: connect error
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
server connection: 252
 2020-01-06 09:57:02 INFO: current server connection: 251
 2020-01-06 09:57:02 INFO: current server connection: 250
 2020-01-06 09:57:02 INFO: current server connection: 249
 2020-01-06 09:57:02 INFO: current server connection: 248
 2020-01-06 09:57:02 INFO: current server connection: 247
 2020-01-06 09:57:02 INFO: current server connection: 246
 2020-01-06 09:57:02 INFO: current server connection: 245
 2020-01-06 09:57:02 INFO: current server connection: 244
 2020-01-06 09:57:02 INFO: current server connection: 243
 2020-01-06 09:57:02 INFO: current server connection: 242
 2020-01-06 09:57:02 INFO: current server connection: 241
 2020-01-06 09:57:02 INFO: current server connection: 240
 2020-01-06 09:57:02 INFO: current server connection: 239
 2020-01-06 09:57:02 INFO: current server connection: 238
 2020-01-06 09:57:02 INFO: current server connection: 237
 2020-01-06 09:57:02 INFO: current server connection: 236
 2020-01-06 09:57:02 INFO: current server connection: 235
 2020-01-06 09:57:02 INFO: current server connection: 234
 2020-01-06 09:57:02 INFO: current server connection: 233
 2020-01-06 09:57:02 INFO: current server connection: 232
 2020-01-06 09:57:02 INFO: connect to 12.242.63.69:16825
 2020-01-06 09:57:02 INFO: current server connection: 231
 2020-01-06 09:57:02 INFO: connect to [d11f:8fb9:7bd5:146b:377e:5972:ef47:1806]:64351
 2020-01-06 09:57:02 INFO: current remote connection: 106
 2020-01-06 09:57:02 INFO: current server connection: 230
 2020-01-06 09:57:02 INFO: connect to 7.128.38.131:62310
 2020-01-06 09:57:02 INFO: current server connection: 229
 2020-01-06 09:57:02 INFO: current server connection: 228
 2020-01-06 09:57:02 INFO: current server connection: 227
 2020-01-06 09:57:02 INFO: current server connection: 226
 2020-01-06 09:57:02 INFO: current server connection: 225
 2020-01-06 09:57:02 INFO: current server connection: 224
 2020-01-06 09:57:02 INFO: current server connection: 223
 2020-01-06 09:57:02 INFO: current server connection: 222
 2020-01-06 09:57:02 INFO: current server connection: 221
 2020-01-06 09:57:02 INFO: current server connection: 220
 2020-01-06 09:57:02 INFO: current server connection: 219
 2020-01-06 09:57:02 INFO: current server connection: 218
 2020-01-06 09:57:02 INFO: connect to [3dbd:ff4b:1ecd:899a:5a6e:6b3f:fc19:2deb]:48742
 2020-01-06 09:57:02 INFO: current remote connection: 107
 2020-01-06 09:57:02 INFO: current server connection: 217
 2020-01-06 09:57:02 INFO: current server connection: 216
 2020-01-06 09:57:02 INFO: current server connection: 215
 2020-01-06 09:57:02 INFO: current server connection: 214
 2020-01-06 09:57:02 INFO: current server connection: 213
 2020-01-06 09:57:02 INFO: current server connection: 212
 2020-01-06 09:57:02 INFO: current server connection: 211
 2020-01-06 09:57:02 INFO: current server connection: 210
 2020-01-06 09:57:02 INFO: current server connection: 209
 2020-01-06 09:57:02 INFO: current server connection: 208
 2020-01-06 09:57:02 INFO: current server connection: 207
 2020-01-06 09:57:02 INFO: current server connection: 206
 2020-01-06 09:57:02 INFO: current server connection: 205
 2020-01-06 09:57:02 INFO: current server connection: 204
 2020-01-06 09:57:02 INFO: current server connection: 203
 2020-01-06 09:57:02 INFO: current server connection: 202
 2020-01-06 09:57:02 INFO: current server connection: 201
 2020-01-06 09:57:02 INFO: current server connection: 200
 2020-01-06 09:57:02 INFO: current server connection: 199
 2020-01-06 09:57:02 INFO: current server connection: 198
 2020-01-06 09:57:02 INFO: current server connection: 197
 2020-01-06 09:57:02 INFO: current server connection: 196
 2020-01-06 09:57:02 INFO: current server connection: 195
 2020-01-06 09:57:02 INFO: current server connection: 194
 2020-01-06 09:57:02 INFO: current server connection: 193
 2020-01-06 09:57:02 INFO: current server connection: 192
 2020-01-06 09:57:02 INFO: current server connection: 191
 2020-01-06 09:57:02 INFO: current server connection: 190
 2020-01-06 09:57:02 INFO: current server connection: 189
 2020-01-06 09:57 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-06 09:57:02 ERROR: connect: Network is unreachable
 2020-01-06 09:57:02 ERROR: connect error
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-06 09:57:02 ERROR: failed to handshake with 127.0.0.1: invalid host name
